Path,Truth
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18262.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11571.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07409.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077393.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037264.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57020.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12925.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54669.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11730.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037255.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08753.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07548.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32367.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54159.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037346.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32365.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12450.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009916.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12351.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12886.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092526.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009263.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09053.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077866.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54501.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11870.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20824.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32767.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57906.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077222.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18677.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058687.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027764.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027501.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060553.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008715.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08014.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058041.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57334.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058179.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077853.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037539.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12804.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085041.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18102.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022102.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022285.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12565.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18428.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022621.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060156.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08660.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022092.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12473.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092499.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11610.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07487.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08963.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022712.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11065.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085675.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077609.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11781.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022578.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12150.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060331.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32886.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18654.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18788.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022925.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060065.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037669.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037303.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008647.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027251.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060047.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058051.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085431.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008047.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18411.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08647.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57173.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18783.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009611.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11807.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57494.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12067.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09145.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008410.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022583.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077210.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32411.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57699.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092465.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09942.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022138.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18983.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57266.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060829.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07770.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20414.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009456.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027486.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08462.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008788.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32697.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18558.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060501.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085951.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54203.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077463.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022840.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085646.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08131.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57850.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18638.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060353.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022403.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077233.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008800.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12668.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07355.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32935.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058571.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077861.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027071.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085887.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08259.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060056.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20547.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085193.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060247.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20712.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12063.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32230.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022504.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09070.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077715.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07327.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008820.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08756.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085162.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32209.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060253.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12776.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08493.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092592.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08494.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085044.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12401.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07300.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008460.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20289.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060016.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058467.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077005.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008110.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20243.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09328.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18943.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54719.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32042.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08543.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11013.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085035.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058711.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11635.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32407.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18656.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32812.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57769.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12760.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060682.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54544.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022601.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11041.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11712.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09413.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12805.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08255.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18086.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085090.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037354.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008257.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060962.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027509.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009285.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022825.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57724.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037912.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058129.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060230.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12958.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08726.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54797.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54258.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09480.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092292.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09661.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57806.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08408.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09227.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060032.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085930.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09601.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08571.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022703.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022186.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18921.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060581.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20492.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027435.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058625.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008745.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32599.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085388.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12670.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54028.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32597.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57450.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12123.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022589.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18513.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022679.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022206.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058938.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12259.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57472.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085923.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12296.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027766.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058607.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54146.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08728.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085103.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092270.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32110.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18758.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54524.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54841.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18340.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009189.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32950.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037170.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008828.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037061.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54636.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11504.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058639.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32904.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07945.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07051.png,1
